x,y,text
27,316,". String USERS_BY EMAIL CACHE = “tis, 70° i Ee
"
91,335,"oe : : =
"
154,338,"le(cacheNames = USERS... ee : Not activated Users should be automatically deleted after 3 days. ——
"
91,364,"@Cacheable(cacheNames = USERS... <p> ize
"
65,376,"ele ese (269 * This is scheduled to get fired everyday, at 01:00 (am). i eeedey Deco ad
"
91,413,"public List<UserDTO> usersToUserD.. 27 ey, Sem. ""wy"" eye.code@outlook.com
"
90,432,"tecstoUseDIOsst<Uss> EE { 271 @Scheduled(cron = “@ @ 1 * * 2"") ie wh 05:07 PM
"
83,455,"return if stream m2 public void removeNotActivatedUsers() { ‘e_ ° ,
"
91,480,"public List<User> userDTOsToUsers(... 273 userRepository = has Saea the Live Share
"
65,512,"Y © UserService,java eae 9 274 . findA11ByActivatedIsFalseAndCreatedDateBefore(Instant .now() .minus a eo)
"
81,534,"Service class for managing x 3, ChronoUnit.DAYS a .
"
82,543,"public class UserService { 275 ee a ») a Fl gsimha 05:09 PM
"
91,582,"=leopetactoniactoose (BEB 976 log. debug(""Deleting (}"") user.getLogin()); === has joined the Live Share
"
82,601,"public UserService(UserRepository us... aan : del . Seer Romie
"
91,618,"Page<UserDTO> getAllMa userRepository.delete(user) ; rear
"
91,628," hemiee MM Gouin — 278 this.clearUserCaches(user); =. Pan ERP
"
91,653,"public void removeNotActivatedUser.. 279 Ys Se =| Fl he left th i. Sh . |
"
90,690,"cacheManager.getCache(UserReposi.. 280 } ae jas left the Live Share session
"
90,721,"‘cacheManager.getCache(UserReposi.. 281 a
"
66,745,"> © AccountResourcejava src\m... 4) 282 /** . a
"
65,763,"Y © UsersWIControllerjava srcvm..@) 283 * @return a list of all the authorities ot
"
12,783,"se Controller to authenticate users. 284 */
"
66,815,"> © UserResourcejava src\main\j... (3) + + + 4G
"
10,0,"“J File Edit Selection View Go Debug Terminal Help LUserServicejava - sales-app - Visual Studio Code - o xX
"
13,38,"& SEARCH 0 BS BO Gshierjava @ © UserServicejava X 2 ++ | = tiveShare Chat X one
"
245,73,"Kemp 5% main > java > com > mycompany > myapp > service > © UserServicejava _
"
0,89,"| Pp wy 153 Set<Authority> authorities = userDTO.getAuthorities().stream() (eee
"
70,108,"Replace ae isa -map(author.ityRepository: :findById) en
"
15,135,"ee 155 - filter (Optional: : isPresent) =
"
65,169,"Y © CacheConfigurationjava src\... (2) 156 -map(Optional: :get) =
"
124,182,"5 : =
"
12,190,"% repository. UserRepository USERS BY... 457 -collect (Collectors.toSet()); =o
"
91,213,"repository.UserRepository USERS BY... 45g user. setAuthorities (authorities) ; a
"
26,234,"5 Y © UserRepositoryjava src\main\... (6) 159 } ——
"
1251,257,"2a
"
122,253,"USERS. CACHE = “u... —
"
12,259,"& a raecos i (160 userRepository.save(user) ; —_———
"
90,282,"‘String USERS_BY_LOGIN_CACHE = “u... a . ——
"
17,290,"“a String USERS_BY EMAILCACHE=""u,, 101 this.clearUserCaches (user) 5 7 . 3
"
15,309,"fe een ee eee 2 log.debug(""Created Information for User: {}"", user); a
"
80,345,"@Cacheable(cacheNames = USERS... 163 return user; ——
"
91,372,"@Cacheable(cacheNames = USERS... 164 y ieee Tuesday, December 10
"
65,400,"Y © UserMapperjava src\main\jav... (@) 165 =
"
91,421,"Public List<UserDTO> usersToUserD... 166 [** were mh eye.code@outlook.com
"
90,444,"usersToUserDTOs(List<User> users){ 167 * Update basic information (first name, last name, email, language) for ee H=E 05-07 PM
"
84,463,"return users.stream0 the current user. URE. -
"
91,480,"pubic [ist User> use TOs Oa nee e = has sane the Live Share
"
65,516,"\ © Userservi src\main\javan * : session
"
86,514,"OE a rae = 7 : 169 * @param firstName first name of user am
"
90,539,"Service dlass for managing a .
"
91,543,"ber dios Bene ue : @param noe pst pare of user a ri gsimha 05:09 PM
"
91,575,"= LoggerFactory.getLogger(UserServ.. a Oy ram toma ena edi otmusen | has joined the Live Share
"
91,590,"pubic WBEervicetusemRencsitry us, 172 @param langkey language key come secon
"
91,623,"Page<UseDTO> getAiMenagediiE) 173 * @param imageUrl image URL of user =—
"
91,650,"* Not activated users should be auto... 174 ef — gsimha 05:17 PM
"
91,653,"public void removeNotActivatedUser.. 175 public void updateUser(String firstName, String lastName, String email, Ss = Fl has left the Live Share session |
"
80,685,"cacheManager.getCache(UserReposi.. String langkey, String imageUrl) { eee eae jas
"
90,725,"cacheManager.getCache(UserReposi.. 176 SecurityUtils.getCurrentUserLogin()
"
66,741,"> © AccountResourcejava src\n... 14 177 flatMap(userRepository: : findOneByLogin) 1 F
"
220,759,": z Message Live Share Chat
"
65,768,"eee 178 .ifPresent(user -> {
"
12,789,"8 Seiad Sogn 179 user. setFirstName(firstName) ;
"
66,815,"> © UserResourcejava src\main\j.. 3)
"
10,2,"™J File Edit Selection View Go Debug Terminal Help package-infojava - sales-app - Visual Studio Code —- Oo x
"
13,37,"& SEARCH 0 & B_— © Gshierjava @ © package-infojava X nage = Live Share Chat one
"
245,73,"Kemp 6 main > java > com > mycompany > myapp > domain > © package-infojava
"
56,83,"== a) /** se
"
0,89,"| P ™ epic ae 2| | * 3PA domain objects.
"
0,138,"te 179 results in 24 files 3 */
"
65,169,"Y © CacheConfigurationjava src\.. (2 4] package com.mycompany.myapp.domain; 5
"
82,185,"repository.UserRepository USERS BY... 5
"
12,202,"e repository.UserRepository.USERS BY...
"
65,237,"Y © UserRepository,java src\main\.. (6
"
8,250,"BS ‘String USERS_BY_LOGIN_CACHE = “u...
"
90,281,"‘String USERS_BY_LOGIN_CACHE = “u
"
14,304,"@ ‘String USERS_BY_EMAIL CACHE = ""u..
"
27,323,". String USERS_BY_EMAIL_ CACHE = “us|
"
91,352,"@Cacheable(cacheNames = USERS...
"
91,374,"@Cacheable(cacheNames = USERS. Tuesday, December 10
"
65,400,"Y © UserMapperjava src\main\jav... (@)
"
91,421,"public List<UserDTO> usersToUserD... ~ eye.code@outlook.com
"
90,444,"usersToUserDTOs(List<User> users) { B= 05-07 PM
"
91,465,"return users.stream() - .
"
91,484,"public List<User> userDTOsTOUSER(. has started the Live Share
"
1404,512,"session
"
66,537,"> © AccountResotfbejava srcim... GB
"
65,551,"Y © UsesWIControllerjava scc\m.. FA gsimha 05:09 PM
"
90,582,"Controller to authenticate users. has joined the Live Share
"
66,607,"> © UserResource,java src\main\.. 33 Recien
"
65,632,"Y 0000000000000 initial sche... 2
"
83,647,"file=""config/liquibase/users.csv"" gsimha 05:17 PM
"
81,671,"file=""config/liquibase/users_authoriti... . .
"
65,682,"a ee :@ has left the Live Share session |
"
91,720,"import { User, UserService } from ‘ap...
"
90,744,"constructor(private userService: User... :
"
146,759,"riprivate userService: BEE. Message Live Share Chat
"
12,784,"$3 this.tiserService.delete(login) subsci...
"
65,816,"TS user-management-update.co.../6
"
10,3,"‘J File Edit Selection View Go Debug Terminal Help ‘UserService java - sales-app - Visual Studio Code - o xX
"
13,38,"& SEARCH 0 B A © Gashierjava @ © UserServicejava X t) @ s+ | = liveShare Chat oe
"
87,63,"<= Kae 5? main > java > com > mycompany > myapp > service > © UserServicejava
"
0,82,"| py = 258 return userRepository.tindOneWithAuthoritiesByld(id) ; ile
"
68,104,"Replace 48 259 } Tio —
"
292,138,"= a=
"
76,142,"179 results in 24 files 260 —
"
15,149,"Ei) Ve cicseccimaaca.@ 261 @Transactional (readonly = true) =!
"
91,182,"repository. UserRepository.USERS BY... 262 public Optional<User> getUserWithAuthorities() { —
"
4,198,"Bcd repository.UserRepository.USERS BY... 263 return SecurityUtils.getCurrentUserLogin() .flatMap Son 4
"
65,237,"Y_ © UserRepository,java src\main\... (6 (userRepository: : findOneWithAuthoritiesByLogin) ; see
"
0,250,"ag String USERS BY_LOGIN.CACHE=""u.. 964 } ea
"
1248,279,"gp
"
90,282,"String USERS BY LOGIN CACHE=""i. 565 ar
"
14,308,"@ ae USERS. Sac : = ae ae =
"
110,335,"ing USERS_BY F = o - z =
"
154,334,"efcachafianes = IESE. ay . Not activated lsérs should be automatically deleted after 3 days. =
"
91,369,"@Cacheable(cacheNames = USERS... Sue : ie Tuesday, December 10
"
65,392,"PO ners | 269 * This is scheduled to get fired everyday, at 01:00 (am). —
"
91,414,"public List<UserDTO> usersToUserD.. 270 ay, = Boa eye.code@outlook.com
"
90,435,"tecstoUseDIOsst<Uss> EE { 271 @Scheduled(cron = “0 0 1 * * >""D im BE 05-07 PM
"
91,454,"return G8 streamd 272 public void removeNotActivatedUsers() { a Geel methoch
"
91,487,"public List<User> userDTOsToUsers(... 273 userRepository per Se OT
"
65,511,"Y © UserServicejava Ss 9 274 . findA11ByActivatedIsFalseAndCreatedDateBefore(Instant .now().minus a Session
"
81,534,"Service class for managing es (3, ChronoUnit.DAYS)) aa
"
172,550,"E = is : ad simha 05:09 PM
"
91,551,"seas oaie 275 -forEach(user -> { = Fl oe, ;
"
91,582,"= lonereanyos nate 576 log.debug(""Deleting not activated user {}"", user.getLogin()); _.=====— has joined the Live Share
"
91,605,"public UserService(UserRepository us... 2 5 | session
"
350,614,"277 userRepository.delete(user) ; aime
"
91,626,"Page<UserDTO> getAllManagedUse... al i cf eee
"
91,643,"* Not activated IRB shoud beauto., 278 this.clearUserCaches(user) ; ="" gsimha 05:17 PM
"
91,653,"public wid renoveNotAcivatedi. 279 ys al ri has left the Live Share session |
"
90,695,"cacheManager.getCache(UserReposi.. 280 } eae
"
90,721,"cacheManager.getCache(UserReposi.. 281
"
66,745,"> © AccountResource,java src\m... 14) 282 [ah 1 a
"
65,759,"Y © UsectWIContollejava srcm.-@) 283 * @return a list of all the authorities Mesos Wve State ctet
"
12,783,"se Controller to authenticate users. 284 */
"
66,815,"> © UserResourcejava <c\main\j... 33 ao 4 4 a4
"
10,3,"‘J File Edit Selection View Go Debug Terminal Help ‘UserService java - sales-app - Visual Studio Code - o xX
"
13,38,"& SEARCH 0 S 8B © Gshierjava @ © UserServicejava X ies Live Share Chat X “
"
77,73,"= Kemp SC? main > java > com > mycompany > myapp > service > © UserServicejava
"
0,89,"| p. = 258 return userRepository.tindOneWithAuthoritiesByld(id) ; ile
"
68,104,"Replace 48 259 } Tio —
"
76,138,"179 results in 24 files “260 -
"
3,145,"&@ Y © CacheConfigurationjava src\.. @ 261 @Transactional(readOnly = true) =o!
"
91,182,"repository.UserRepository.USERS BY... 262 public Optional<User> getUserWithAuthorities() { Le 7
"
12,202,"% repository. UserRepository.USERS BY... 263 return SecurityUtils.getCurrentUserLogin() .flatMap a
"
65,237,"Y © UserRepository,java src\main\... (6 (userRepository: : findOneWithAuthoritiesByLogin) ; a
"
0,250,"ag String USERS BY_LOGIN.CACHE=""u.. 964 } —
"
90,279,"‘String USERS_BY_LOGIN_CACHE = “u.. 265 —— 2
"
14,303,"@ String USERS_BY_EMAIL_CACHE = “u... vy m=
"
27,316,". String USERS BY EMAIL CACHE = “iiss 70° i Ee
"
110,329,"ing USERS_BY cz * ; 7 ad
"
154,334,"efcachafianes = IESE. ay . Not activated USérs should be automatically deleted after 3 days. ee
"
91,371,"@Cacheable(cacheNames = USERS... She ieee
"
65,376,"ele ese (269 * This is scheduled to get fired everyday, at 01:00 (am). ie eeedey Deco ad
"
91,418,"public list<UserDT0> WSEBToUserD.. 270 af = Efi eye codatioutiociccom
"
90,432,"usersToUserDTOs(Uist<User> use){ 271 @Scheduled(leron = “o 0 1 * * >"") jee | oh 05:07 PM
"
91,460,"return users.stream( 272 public void removeNotActivatedUsers() { ‘te. "" .
"
91,480,"public List<User> userDTOsToUsers(... 273 userRepository = has Saea the Live Share
"
65,512,"Y © UserServicejava a 9 274 . findAl11ByActivatedIsFalseAndCreatedDateBefore(Instant .now().minus a Session
"
81,534,"Service class for managing x 3, ChronoUnit.DAYS a .
"
82,543,"public class UserService { 275 ee a ») a Fl gsimha 05:09 PM
"
91,582,"= lonereanyos nate 576 log.debug(""Deleting not activated user {}"", user.getLogin()); === has joined the Live Share
"
82,600,"public UserService(UserRepository us... aan : del 5 tome Kerion
"
91,614,"Page<UserDTO> getAllMa ia userRepository.delete(user) ; rear
"
91,639,"* Not activated BBE chould be auto. 278 this.clearUserCaches(user) ; es gsimha 05:17 PM
"
107,653,"lic void NotActivatedUser.. 279 3s —= Fl 3
"
91,682,"a ae <i. 280 } = has left the Live Share session |
"
90,721,"cacheManager.getCache(UserReposi... 281
"
66,745,"> © AccountResourcejava src\m... 4) 282 /** . a
"
65,763,"Y © UsersWIControlerjava srcvm..@) 283 * @return a list of all the authorities ot
"
12,783,"se Controller to authenticate users. 284 */
"
66,815,"> © UserResourcejava s:c\main\.. 3 ici ; iti
"
10,2,"™J File Edit Selection View Go Debug Terminal Help package-infojava - sales-app - Visual Studio Code - o xX
"
13,37,"& SEARCH 0 & B_ © Gashierjava @ © package-infojava X 2 Ol ss & Live Share Chat one
"
245,73,"Kempe) 56> main > java > com > mycompany > myapp > domain > © package-infojava
"
56,74,"ee Userd a) y= —
"
0,89,"| P ™ ‘regi 6 2| | * 3PA domain objects.
"
0,138,"te 179 results in 24 files 3 */
"
65,169,"ve CacheConfiguationjava sr. @ 4] package com.mycompany.myapp.domain; rq
"
12,187,"% repository.UserRepository.USERS BY... 5
"
91,213,"repository.UserRepository.USERS BY...
"
65,237,"Y © UserRepository,java src\main\. (6
"
0,250,"ag ‘String USERS_BY_LOGIN_CACHE = “u..
"
90,281,"‘String USERS_BY_LOGIN_CACHE = “u.
"
14,304,"@ ‘String USERS_BY_EMAIL_CACHE =""u..
"
17,319,"?: ‘String USERS_BY_EMAIL_CACHE = “U..)
"
91,352,"@Cacheable(cacheNames = USERS...
"
91,374,"@Cacheable(cacheNames = USERS... Tuesday, December 10
"
65,400,"Y © UserMapperjava src\main\jav... (@)
"
91,421,"public List<UserDTO> usersToUserD.. Bie eye-codecrouticak-oom
"
90,432,"usersToUserDTOs(list<User> users) { oe 05:07 PM
"
91,465,"return users.stream() ; fs
"
91,484,"pubic [ict User user 10s aC has started the Live Share
"
65,512,"VY © UserServicejava src\main... @ X Session
"
90,519,"Service dass cae users.
"
82,551,"public class UserService { Fl gsimha 05:09 PM
"
91,582,"= LoggerFactory.getLogger(UserServ... has joined the Live Share
"
91,606,"Public UserService(UserRepository us... cassie
"
91,629,"Page<UserDTO> getAllManagedUse...
"
91,652,"* Not activated users should be auto... gsimha 05:17 PM
"
91,653,"public void removeNotActivatedUser.... a} . .
"
90,683,"easatianecpican gre nined! has left the Live Share session |
"
90,725,"cacheManager.getCache(UserReposi....
"
66,746,"> © AccountResourcejava src\m... 4 7
"
65,759,"Y © UsersWIControllerjava sre\man 4 Message Live Share Chat
"
1,784,"$3 Controller to authenticate users.
"
66,815,"> © UserResourcejava src\main\j.. 33
"
10,6,"x File Edit Selection View Go Debug Terminal Help ‘UserServicejava - sales-app - Visual Studio Code — o x
"
13,38,"& SEARCH 0 & 8 © Gshierjava @ © UserServicejava X hoe Live Share Chat X oo
"
77,65,"ce Kemp 5% main > java > com > mycompany > myapp > service > © UserServicejava _
"
0,86,"| p. 128 } Ee
"
67,108,"Replace ae 129 userRepository.delete(existingUser); {Mee
"
15,138,"% 179 results in 24 files 130 userRepository.flush(); ——,
"
65,162,"Y © CacheConfigurationjava sic\.. 2 131 this.clearUserCaches(existingUser) ; =|
"
124,181,": een ESS 3 —
"
12,188,"% repository.UserRepository.USERS BY... 13) return true; —
"
91,214,"repository. UserRepository.USERS BY... 433, } pa = —
"
26,231,"= ie © UserRepositoryjava src\main\.. (6 134 ——
"
122,248,"USERS. = a
"
12,259,"6 eet ges 135 public User createUser(UserDTO userDTO) { ——
"
90,283,"‘String USERS_BY_LOGIN_CACHE = “u... x ———
"
10,289,"“a ae omeoaees 0° User user = new User(); ; a
"
16,317,"fe String USERS BY EMAILCACHE=""u. 137 user. setLogin(userDTO.getLogin() . toLowerCase()); = |
"
91,335,"@Cacheable(cacheNames = USERS... 138 user.setFirstName(userDT0.getFirstName()) ; a
"
91,367,"@Cacheable(cacheNames = USERS... 139 user. setLastName(userDT0.getLastName()) ; ieee Tuesday, December 10
"
65,397,"Y © UserMapperjava src\main\jav... @ 140 user. setEmail (userDT0. getEmail() .toLowerCase()); =
"
91,416,"public List<UserDTO> usersToUserD... 141 user. setImageUr1 (userDT0.getImageUr1()); om mw eye.code@outlook.com
"
90,444,"usersToUserDTOs(List<User> users){ 142. if (userDTO.getLangKey() == null) { = B= 05:07 PM
"
84,460,"return users.stream) 143 user. setLangKey(Constants .DEFAULT_LANGUAGE); // default language ‘te. "" Seen
"
91,482,"Public List<User> userDTOsToUsers(... 4.44 } else { aa jas sae the Live Share
"
65,514,"ae enim eee 45, user. setLangkey(userDTO.getLangkey()); ee ea
"
81,531,"Service dass for managing x 146 } Learns i
"
91,551,"aaa 147 String encryptedPassword = passwordEncoder .encode — FA some mM
"
91,577,"= LoggerFactorygetLogger(UserServ.. Bee a . = has joined the Live Share
"
91,592,"public UseiService(UserR fall (RandomUtil . generatePassword()); ; z ce
"
91,619,"Page<UserDTO> getAllManagedUse.. 148 user.setPassword(encryptedPassword) ; —
"
91,648,"* Not activated USES should be auto.. 149 user. setResetKey (RandomUtil. generateResetKey()) 5 = gsimha 05:17 PM
"
91,653,"public void removeNotActivatedUser.. 150 user.setResetDate(Instant.now()); = a Fl . . |
"
90,690,"‘cacheManager.getCache(UserReposi... 151. user.setActivated(true); Smee —— 5 has left the Live Share session
"
90,724,"cacheManager.getCache(UserReposi.. 152 if (userDTO.getAuthorities() != null) {
"
66,745,"> © AccountResource,java src\m... (14) 153 Set<Authority> authorities = userDTO.getAuthorities().stream() 1 Message Live Share Chat
"
65,765,"eee 154 -map(authorityRepository: :findById)
"
0,786,"$3 SoS EE Ses 155 . filter (Optional: :isPresent)
"
66,815,"> © UserResourcejava sc\main\. 3 i
"
10,5,"‘J File Edit Selection View Go Debug Terminal Help ‘© UserServicejava - sales-app - Visual Studio Code - oOo xX
"
13,38,"& SEARCH 0 BS A © Gshierjava @ © UserServicejava @ t) @ s+ | = liveShare Chat oe
"
77,73,"= Kemp 5%¢ > main > java > com > mycompany > myapp > service > © UserServicejava
"
0,89,"| p. = 258 return userRepository.tindOneWithAuthoritiesByld(id) ; ile
"
68,104,"Replace 48 259 } Tio —
"
76,138,"179 results in 24 files ~ 260 =
"
18,149,"@ Y © CacheConfigurationjava src\..@) 261 @Transactional(readOnly = true) ae
"
